"LOC","STA","STATION","C","BAND","SPN","NUMB","SPEC","AGE","HA","WRP","SEX","HS","SK","CP","BP","F","BM","FM","FW","JP","WNG","WEIGHT","STATUS","DATE","TIME","NET","ANET","DISP","PPC","SSC","PPF","SSF","TT","RR","HD","UPP","UNP","BPL","NF","FP","N","B","A","BRSTAT","IP","SP","year"
"TAHO",11130,"FREE","N","211017758",150800,"13580","MOCH","2","SP",,"U",,"1","0","0","2","0","N","0","3",69,12.7,"300",2001-07-18,"084","09","09",,,,,,,,,,,,,"-","-","-","-","B","08","A",2001
"TAHO",11130,"FREE","N","211017759",150800,"13580","MOCH","2","SP",,"U",,"1","0","0","2","0","N","1","3",66,11.4,"300",2001-07-18,"084","09","09",,,,,,,,,,,,,"-","-","-","-","B","08","A",2001
"TAHO",11130,"FREE","N","211017760",150800,"13580","MOCH","2","SP",,"U",,"1","0","0","1","0","N","0","3",70,11.9,"300",2001-07-18,"084","09","09",,,,,,,,,,,,,"-","-","-","-","B","08","A",2001
"TAHO",11130,"FREE","N","211017770",150800,"13580","MOCH","1","MP",,"F","B","8","0","3","0","1","S","1","0",70,11.3,"300",2001-07-18,"093","10","10",,,,,,,,,,,,,"-","-","-","-","B","08","A",2001
"TAHO",11130,"FREE","N","211049589",150800,"13580","MOCH","1","U",,"U",,"8","0","0","0","0","N","3","0",71,11,"300",1998-07-16,"082","06","06",,,,,,,,,,,,,"-","-","-","-","B","07","A",1998
"TAHO",11130,"FREE","R","211049704",150800,"13580","MOCH","6","PS",,"M","C","6","1","0","0","0",,"2","0",70,12,"300",2000-06-11,"120","06","06",,,,,,,,,,,,,"-","-","B","-","B","04","A",2000
"TAHO",11130,"FREE","N","211051659",150800,"13580","MOCH","1","S",,"U",,"6","0","0","0","0","N","2","0",70,12,"300",1999-07-07,"062","06","06",,,,,,,,,,,,,"-","-","-","-","B","07","A",1999
"TAHO",11130,"FREE","N","211051940",150800,"13580","MOCH","1","SC",,"M","C","6","2","0","0","0","N","4","0",71,11.5,"300",2001-06-18,"080","10","10",,,,,,,,,,,,,"-","-","-","-","B","05","A",2001
"TAHO",11130,"FREE","N","211051998",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","2","0",0,0,"300",2001-06-29,"072","03","03",,,,,,,,,,,,,"-","-","-","-","B","06","A",2001
"TAHO",11130,"FREE","N","211052070",150800,"13580","MOCH","2","SP",,"U",,"1","0","0","0","1",,"0","3",72,10.9,"300",2000-07-28,"095","04","04",,,,,,,,,,,,,"-","-","-","-","B","09","A",2000
"TAHO",11130,"FREE","N","211052902",150800,"13580","MOCH","6","SP",,"F","B","6","0","3","0","0","N","2","0",65,0,"300",2001-06-29,"080","03","03",,,,,,,,,,,,,"-","-","-","-","B","06","A",2001
"TAHO",11130,"FREE","R","211052902",150800,"13580","MOCH","6","R",,"F","B","6","0","3","0","0","N","3","0",65,10.8,"300",2001-08-01,"095","10","10",,,,,,,,,,,,,"-","-","-","-","B","10","A",2001
"TAHO",11130,"FREE","N","211053282",150800,"13580","MOCH","2","SP",,"U",,"1","0","0","0","2",,"1","2",0,0,"300",2000-08-08,"074","04","04",,,,,,,,,,,,,"-","-","-","-","B","10","A",2000
"TAHO",11130,"FREE","N","211053414",150800,"13580","MOCH","2","S",,"U",,"2","0","0","0","0",,"0","0",70,11.6,"300",2000-07-20,"082","07","07",,,,,,,,,,,,,"-","-","-","-","B","08","A",2000
"TAHO",11130,"FREE","N","226015794",150800,"13580","MOCH","1","S",,"U",,"6","0","0","1","0","N","2","0",69,12,"300",2002-06-18,"110","08","08",,,,,,,,,,,,,"-","-","-","-","B","05","A",2002
"TAHO",11130,"FREE","N","226015795",150800,"13580","MOCH","1","S",,"U",,"6","0","0","0","0","N","3","0",70,12,"300",2002-06-18,"110","10","10",,,,,,,,,,,,,"-","-","-","-","B","05","A",2002
"TAHO",11130,"FREE","N","226020973",150800,"13580","MOCH","2","S",,"U",,"2","0","0","0","2","N","1","2",66,9.3,"300",2001-08-01,"082","03","03",,,,,,,,,,,,,"-","-","-","-","B","10","A",2001
"TAHO",11130,"FREE","N","226021872",150800,"13580","MOCH","2","SP",,"U",,"2","0","0","2","0","N","1","3",0,0,"300",2001-07-26,"082","09","09",,,,,,,,,,,,,"-","-","-","-","B","09","A",2001
"TAHO",11130,"FREE","N","227033352",150800,"13580","MOCH","6","P",,"M","C","6","2","0","0",,,"1","0",0,11.7,"300",2003-06-18,"073","03","03",,,,,,,,,,,,,"-","-","-","-","B","05","A",2003
"TAHO",11130,"FREE","N","227033370",150800,"13580","MOCH","6","SP",,"M","C","6","2","0","0",,,"2","0",0,11.6,"300",2003-06-27,"072","07","07",,,,,,,,,,,,,"-","-","-","-","B","06","A",2003
"TAHO",11130,"FREE","N","227033392",150800,"13580","MOCH","1","SP",,"F","B","6","0","4","0",,,"3","0",0,10.8,"300",2003-07-09,"073","01","01",,,,,,,,,,,,,"-","-","-","-","B","07","A",2003
"TAHO",11130,"FREE","R","227033392",150800,"13580","MOCH","6","SP",,"F","B","6","0","2","0","0","N","3","0",67,11.4,"300",2004-06-07,"061","03","03",,,,,,,,,,,,,"-","-","-","*","B","04","A",2004
"TAHO",11130,"FREE","N","227033453",150800,"13580","MOCH","6","SP",,"U","R","6","2","0","0","0","N","2","0",71,13,"300",2002-06-28,"072","06","06",,,,,,,,,,,,,"-","-","-","-","B","06","A",2002
"TAHO",11130,"FREE","R","227033453",150800,"13580","MOCH","6","SP",,"U","R","6","0","1","0","0","N","4","0",70,12.5,"300",2004-06-07,"073","03","03",,,,,,,,,,,,,"-","-","-","*","B","04","A",2004
"TAHO",11130,"FREE","N","229015502",150800,"13580","MOCH","2","SP",,"U",,"0","0","0","0","2","N","0","2",67,11,"300",2002-08-07,"090","04","04",,,,,,,,,,,,,"-","-","-","-","B","10","A",2002
"TAHO",11130,"FREE","N","229015503",150800,"13580","MOCH","1","P",,"U",,"8","0","0","0","4","S","2","0",63,10,"300",2002-08-07,"090","04","04",,,,,,,,,,,,,"-","-","-","-","B","10","A",2002
"TAHO",11130,"FREE","N","229015613",150800,"13580","MOCH","1","SP",,"F","B","6","0","4","0",,"S","3","0",0,10.2,"300",2003-07-17,"073","04","04",,,,,,,,,,,,,"-","-","-","-","B","08","A",2003
"TAHO",11130,"FREE","N","229015786",150800,"13580","MOCH","2","SP",,"U",,"2","0","0","0","0","N","1","3",65,11.2,"300",2004-07-07,"100","09","09",,,,,,,,,,,,,"-","-","-","*","B","07","A",2004
"TAHO",11130,"FREE","N","229015856",150800,"13580","MOCH","2","PS",,"U",,"2","0","0","0","3","N","1","1",69,12.9,"300",2004-07-28,"073","09","09",,,,,,,,,,,,,"-","-","-","*","B","09","A",2004
"TAHO",11130,"FREE","N","229015857",150800,"13580","MOCH","2","SP",,"U",,"2","0","0","0","2","S","1","2",71,11.3,"300",2004-07-28,"073","09","09",,,,,,,,,,,,,"-","-","-","*","B","09","A",2004
"TAHO",11130,"FREE","N","237033616",150800,"13580","MOCH","1","P",,"M","P","8","0","0","0","4","S","2","0",68,12.5,"300",2004-08-06,"113","09","09",,,,,,,,,,,,,"-","-","-","*","B","10","A",2004
"TAHO",11131,"CAVA","N","029049171",150800,"13580","MOCH","1","S",,"M","C","6","1","0","0","0","N","1","0",72,0,"300",1993-05-23,"063","10","10",,,,,,,,,,,,,"-","-","-","-","B","03","A",1993
"TAHO",11131,"CAVA","N","029049173",150800,"13580","MOCH","1","SP",,"M","C","6","3","0","0","0","N","1","0",67,0,"300",1993-05-23,,"02","02",,,,,,,,,,,,,"-","-","-","-","B","03","A",1993
"TAHO",11131,"CAVA","R","029049173",150800,"13580","MOCH","1","C",,"M","C",,"2","0","0","0","N","2","0",68,0,"300",1993-06-06,"064","01","01",,,,,,,,,,,,,"-","-","-","-","B","04","A",1993
"TAHO",11131,"CAVA","R","029049173",150800,"13580","MOCH","1","S",,"M","C","6","3","0","0","0","N","3","0",68,0,"300",1993-06-11,"063","01","01",,,,,,,,,,,,,"-","-","-","-","B","05","A",1993
"TAHO",11131,"CAVA","R","029049173",150800,"13580","MOCH","1","S",,"M","C","6","3","0","0","0","N","3","0",68,0,"300",1993-06-11,"093","01","01",,,,,,,,,,,,,"-","-","-","-","B","05","A",1993
"TAHO",11131,"CAVA","R","029049173",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","2","0",68,0,"300",1993-06-22,"063","01","01",,,,,,,,,,,,,"-","-","-","-","B","06","A",1993
"TAHO",11131,"CAVA","R","029049173",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","2","0",68,0,"300",1993-06-22,"105","01","01",,,,,,,,,,,,,"-","-","-","-","B","06","A",1993
"TAHO",11131,"CAVA","N","029049180",150800,"13580","MOCH","1","S",,"F","B","6","0","3","1","0","N","5","0",65,0,"300",1993-05-23,"083","05","05",,,,,,,,,,,,,"-","-","-","-","B","03","A",1993
"TAHO",11131,"CAVA","N","029049181",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","3","0",71,0,"300",1993-05-23,"084","05","05",,,,,,,,,,,,,"-","-","-","-","B","03","A",1993
"TAHO",11131,"CAVA","N","190039359",150800,"13580","MOCH","1","S",,"F","B","6","0","4","0","0",,"3","0",67,0,"300",1992-05-25,"062","01","01",,,,,,,,,,,,,"-","-","*","-","B","03","A",1992
"TAHO",11131,"CAVA","R","190039359",150800,"13580","MOCH","1","S",,"F","B","6","0","4","0","0",,"3","0",68,0,"300",1992-06-05,"065","01","01",,,,,,,,,,,,,"-","-","*","-","B","04","A",1992
"TAHO",11131,"CAVA","R","190039359",150800,"13580","MOCH","6","R",,"F","B","6","0","3","1","0","N","2","0",67,0,"300",1993-05-23,"091","01","01",,,,,,,,,,,,,"-","-","-","-","B","03","A",1993
"TAHO",11131,"CAVA","R","190039359",150800,"13580","MOCH","6","R",,"F","B","6","0","4","0","0","N","2","0",67,0,"300",1993-06-06,"081","01","01",,,,,,,,,,,,,"-","-","-","-","B","04","A",1993
"TAHO",11131,"CAVA","R","190039359",150800,"13580","MOCH","6","R",,"F","B","6","0","4","0","0","N","2","0",66,0,"300",1993-06-11,"075","01","01",,,,,,,,,,,,,"-","-","-","-","B","05","A",1993
"TAHO",11131,"CAVA","N","190039360",150800,"13580","MOCH","1","CS",,"M","C","6","2","0","1","0",,"1","0",70,0,"300",1992-05-25,"063","01","01",,,,,,,,,,,,,"-","-","*","-","B","03","A",1992
"TAHO",11131,"CAVA","R","190039360",150800,"13580","MOCH","1","S",,"M","C","6","1","0","0","0",,"3","0",71,0,"300",1992-06-05,"065","01","01",,,,,,,,,,,,,"-","-","*","-","B","04","A",1992
"TAHO",11131,"CAVA","R","190039360",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0",,"4","0",70,0,"300",1992-06-16,"065","01","01",,,,,,,,,,,,,"-","-","*","-","B","05","A",1992
"TAHO",11131,"CAVA","N","190041177",150800,"13580","MOCH","1","S",,"F","B","6","0","3","0","0",,"1","0",71,0,"300",1992-06-27,"093","07","07",,,,,,,,,,,,,"-","-","*","-","B","06","A",1992
"TAHO",11131,"CAVA","N","190041179",150800,"13580","MOCH","1","S",,"F","B","6","0","4","0","0",,"4","0",65,0,"300",1992-06-27,"093","07","07",,,,,,,,,,,,,"-","-","*","-","B","06","A",1992
"TAHO",11131,"CAVA","N","190041180",150800,"13580","MOCH","2","S",,"U",,"1","0","0","0","0",,"0","1",70,0,"300",1992-06-27,"095","08","08",,,,,,,,,,,,,"-","-","*","-","B","06","A",1992
"TAHO",11131,"CAVA","N","190041181",150800,"13580","MOCH","2","S",,"U",,"1","0","0","0",,,"0",,66,0,"300",1992-06-27,"095","08","08",,,,,,,,,,,,,"-","-","*","-","B","06","A",1992
"TAHO",11131,"CAVA","N","190041423",150800,"13580","MOCH","0",,,"U",,"1","2","0","0","3","N","4",,69,0,"300",1992-07-06,"113","03","03",,,,,,,,,,,,,"-","-","*","-","B","07","A",1992
"TAHO",11131,"CAVA","N","193042628",150800,"13580","MOCH","2","S",,"U",,"2","0","0","1","0","N","3","3",70,0,"300",1992-07-18,"085","05","05",,,,,,,,,,,,,"-","-","*","-","B","08","A",1992
"TAHO",11131,"CAVA","N","193042632",150800,"13580","MOCH","2","S",,"U",,"1","0","0","3","0","N","0","3",70,0,"300",1992-07-18,"113","05","05",,,,,,,,,,,,,"-","-","*","-","B","08","A",1992
"TAHO",11131,"CAVA","N","193042825",150800,"13580","MOCH","2","S",,"U",,"1","0","0","0","3","N","0","2",66,0,"300",1992-07-25,"082","05","05",,,,,,,,,,,,,"-","-","*","-","B","09","A",1992
"TAHO",11131,"CAVA","N","193042826",150800,"13580","MOCH","1","S",,"F","B","6","0","5","1","4","S","4","0",66,0,"300",1992-07-25,"084","10","10",,,,,,,,,,,,,"-","-","*","-","B","09","A",1992
"TAHO",11131,"CAVA","N","196039032",150800,"13580","MOCH","1","S",,"U",,"6","1","0","1","0","N","2","0",68,0,"300",1993-06-11,"063","01","01",,,,,,,,,,,,,"-","-","-","-","B","05","A",1993
"TAHO",11131,"CAVA","N","196039197",150800,"13580","MOCH","1","S",,"F","B","6","0","3","0","0","S","3","0",70,0,"300",1993-06-30,"080","01","01",,,,,,,,,,,,,"-","-","-","-","B","07","A",1993
"TAHO",11131,"CAVA","N","196075522",150800,"13580","MOCH","1","S",,"F","B","6","0","2","0","0","N","4","0",63,0,"300",1994-05-22,"063","01","01",,,,,,,,,,,,,"-","-","-","-","B","03","A",1994
"TAHO",11131,"CAVA","R","196075522",150800,"13580","MOCH","1","SB",,"F","B","6","0","2","0","0","N","4","0",64,0,"300",1994-06-02,"104","01","01",,,,,,,,,,,,,"-","-","B","-","B","04","A",1994
"TAHO",11131,"CAVA","R","196075522",150800,"13580","MOCH","1","S",,"F","B","6","0","4","0","0","N","5","0",63,0,"300",1994-06-10,"062","01","01",,,,,,,,,,,,,"-","-","-","-","B","05","A",1994
"TAHO",11131,"CAVA","R","196075522",150800,"13580","MOCH","1","SB",,"F","B","6","0","2","0","0","N","4","0",62,0,"300",1994-06-10,"113","01","01",,,,,,,,,,,,,"-","-","-","-","B","05","A",1994
"TAHO",11131,"CAVA","N","196075935",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","4","0",68,0,"300",1994-05-22,"075","07","07",,,,,,,,,,,,,"-","-","-","-","B","03","A",1994
"TAHO",11131,"CAVA","N","196075943",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","4","0",66,0,"300",1994-05-22,"083","01","01",,,,,,,,,,,,,"-","-","-","-","B","03","A",1994
"TAHO",11131,"CAVA","R","196075943",150800,"13580","MOCH","1","S",,"M","R","6","1","0","0","0","N","5","0",66,0,"300",1994-06-10,"062","01","01",,,,,,,,,,,,,"-","-","-","-","B","05","A",1994
"TAHO",11131,"CAVA","N","196075959",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","4","0",69,0,"300",1994-05-22,"111","01","01",,,,,,,,,,,,,"-","-","-","-","B","03","A",1994
"TAHO",11131,"CAVA","R","196075959",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","4","0",69,0,"300",1994-06-02,"072","10","10",,,,,,,,,,,,,"-","-","-","-","B","04","A",1994
"TAHO",11131,"CAVA","N","196075998",150800,"13580","MOCH","1","S",,"M","R","6","1","0","0","0","N","2","0",70,0,"300",1994-06-02,"072","10","10",,,,,,,,,,,,,"-","-","-","-","B","04","A",1994
"TAHO",11131,"CAVA","R","196075998",150800,"13580","MOCH","6","R",,"M","C","6","3","0","0","0","N","1","0",71,0,"300",1995-06-01,"074","08","08",,,,,,,,,,,,,"-","-","-","-","B","04","A",1995
"TAHO",11131,"CAVA","R","196075998",150800,"13580","MOCH","6","R",,"M","C","6","2","0","0","0","N","2","0",70,11.2,"300",1995-06-13,"073","09","09",,,,,,,,,,,,,"-","-","-","-","B","05","A",1995
"TAHO",11131,"CAVA","N","196076014",150800,"13580","MOCH","1","S",,"F","B","6","0","2","0","0","N","4","0",0,0,"300",1994-06-02,"090","09","09",,,,,,,,,,,,,"-","-","-","-","B","04","A",1994
"TAHO",11131,"CAVA","R","196076014",150800,"13580","MOCH","1","B",,"F","B","8","2","4","0","0","N","3","0",66,0,"300",1994-06-30,"090","08","08",,,,,,,,,,,,,"-","-","-","-","B","07","A",1994
"TAHO",11131,"CAVA","R","196076014",150800,"13580","MOCH","6","R",,"F","B","6","0","2","0","0","N","2","0",69,11.2,"300",1995-06-13,"093","10","10",,,,,,,,,,,,,"-","-","-","-","B","05","A",1995
"TAHO",11131,"CAVA","R","196076014",150800,"13580","MOCH","6","R",,"F","B","6","0","2","0","0","N","3","0",0,0,"300",1996-05-25,"074","09","09",,,,,,,,,,,,,"-","-","-","-","B","03","A",1996
"TAHO",11131,"CAVA","N","196076367",150800,"13580","MOCH","2","SP",,"U",,"1","0","0","0","0","N","2","3",69,0,"300",1994-07-20,"080","08","08",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"TAHO",11131,"CAVA","N","196076368",150800,"13580","MOCH","2","SP",,"U",,"1","0","0","0","0","N","0","3",69,0,"300",1994-07-20,"080","08","08",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"TAHO",11131,"CAVA","N","196076369",150800,"13580","MOCH","2","SP",,"F","R","1","0","0","0","1","N","1","3",63,0,"300",1994-07-20,"084","10","10",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"TAHO",11131,"CAVA","R","196076369",150800,"13580","MOCH","5","R",,"F","B","6","0","3","0","0","N","3","0",62,0,"300",1995-07-10,"075","08","08",,,,,,,,,,,,,"-","-","-","-","B","08","A",1995
"TAHO",11131,"CAVA","N","196076372",150800,"13580","MOCH","1","SB",,"F","B","6","0","4","0","0","N","4","0",64,0,"300",1994-07-20,"101","02","02",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"TAHO",11131,"CAVA","N","196076774",150800,"13580","MOCH","1","SM",,"M","C","6","2","0","0","1","S","5","0",70,0,"300",1994-06-30,"091","08","08",,,,,,,,,,,,,"-","-","-","-","B","07","A",1994
"TAHO",11131,"CAVA","N","196076775",150800,"13580","MOCH","2","SP",,"U",,"1","0","0","0","0","N","1","3",60,0,"300",1994-06-30,"091","08","08",,,,,,,,,,,,,"-","-","-","-","B","07","A",1994
"TAHO",11131,"CAVA","N","196076776",150800,"13580","MOCH","2","SP",,"U",,"1","0","0","0","0","N","2","3",67,0,"300",1994-06-30,"091","08","08",,,,,,,,,,,,,"-","-","-","-","B","07","A",1994
"TAHO",11131,"CAVA","N","196076777",150800,"13580","MOCH","2","SP",,"U",,"1","0","0","0","0","N","1","3",65,0,"300",1994-06-30,"091","08","08",,,,,,,,,,,,,"-","-","-","-","B","07","A",1994
"TAHO",11131,"CAVA","N","196076778",150800,"13580","MOCH","1","SB",,"F","B","6","0","4","0","0","S","4","0",65,0,"300",1994-06-30,"092","08","08",,,,,,,,,,,,,"-","-","-","-","B","07","A",1994
"TAHO",11131,"CAVA","N","196076972",150800,"13580","MOCH","2","S",,"U",,"1","0","0","4","3","N","0",,67,0,"300",1994-07-11,"072","07","07",,,,,,,,,,,,,"-","-","-","-","B","08","A",1994
"TAHO",11131,"CAVA","N","196076984",150800,"13580","MOCH","2","S",,"U",,"1","0","0","4","1","N","1","0",67,0,"300",1994-07-11,"094","07","07",,,,,,,,,,,,,"-","-","-","-","B","08","A",1994
"TAHO",11131,"CAVA","N","196077819",150800,"13580","MOCH","2","M",,"U",,"8","0","0","0","4","N","2","0",66,0,"300",1994-08-01,"103","08","08",,,,,,,,,,,,,"-","-","-","-","B","10","A",1994
"TAHO",11131,"CAVA","N","196077823",150800,"13580","MOCH","1","SM",,"F","B","6","0","2","0","0","S","4","0",65,0,"300",1994-08-01,"120","07","07",,,,,,,,,,,,,"-","-","-","-","B","10","A",1994
"TAHO",11131,"CAVA","N","199041886",150800,"13580","MOCH","1","S",,"F","B","6","0","1","0","0","N","4","0",64,10.3,"300",1995-05-21,"075","08","08",,,,,,,,,,,,,"-","-","-","-","B","03","A",1995
"TAHO",11131,"CAVA","R","199041886",150800,"13580","MOCH","1","S",,"F","B","6","0","1","0","0","N","4","0",65,0,"300",1995-06-01,"074","07","07",,,,,,,,,,,,,"-","-","-","-","B","04","A",1995
"TAHO",11131,"CAVA","N","199041887",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","4","0",69,0,"300",1995-05-21,"075","08","08",,,,,,,,,,,,,"-","-","-","-","B","03","A",1995
"TAHO",11131,"CAVA","R","199041887",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","4","0",70,12.4,"300",1995-06-01,"074","07","07",,,,,,,,,,,,,"-","-","-","-","B","04","A",1995
"TAHO",11131,"CAVA","N","199041897",150800,"13580","MOCH","1","S",,"F","B","6","0","1","0","0","N","3","0",66,11,"300",1995-05-21,"093","10","10",,,,,,,,,,,,,"-","-","-","-","B","03","A",1995
"TAHO",11131,"CAVA","N","199041900",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","3","0",69,0,"300",1995-05-21,"093","10","10",,,,,,,,,,,,,"-","-","-","-","B","03","A",1995
"TAHO",11131,"CAVA","N","205042201",150800,"13580","MOCH","1","S",,"M","C","6","1","0","0","0","N","4","0",69,11.3,"300",1995-05-21,"102","07","07",,,,,,,,,,,,,"-","-","-","-","B","03","A",1995
"TAHO",11131,"CAVA","N","205042237",150800,"13580","MOCH","1","S",,"F","B","6","0","2","0","0","N","4","0",62,125,"300",1995-06-01,"112","02","02",,,,,,,,,,,,,"-","-","-","-","B","04","A",1995
"TAHO",11131,"CAVA","N","205042238",150800,"13580","MOCH","1","S",,"M","C","6","3","0","0","0","N","3","0",64,106,"300",1995-06-01,"112","02","02",,,,,,,,,,,,,"-","-","-","-","B","04","A",1995
"TAHO",11131,"CAVA","N","205042405",150800,"13580","MOCH","1","S",,"M","C","6","1","0","0","0","N","5","0",65,0,"300",1995-06-30,"072","07","07",,,,,,,,,,,,,"-","-","-","-","B","07","A",1995
"TAHO",11131,"CAVA","N","205042432",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","4","0",70,12.5,"300",1995-06-30,"103","03","03",,,,,,,,,,,,,"-","-","-","-","B","07","A",1995
"TAHO",11131,"CAVA","N","205042496",150800,"13580","MOCH","2","S",,"U",,"0","0","0","0","0","N","0","0",69,0,"300",1995-07-10,"075","08","08",,,,,,,,,,,,,"-","-","-","-","B","08","A",1995
"TAHO",11131,"CAVA","N","205042497",150800,"13580","MOCH","2","S",,"U",,"0","0","0","0","0","N","0","0",67,0,"300",1995-07-10,"075","08","08",,,,,,,,,,,,,"-","-","-","-","B","08","A",1995
"TAHO",11131,"CAVA","N","205042500",150800,"13580","MOCH","2","S",,"U",,"0","0","0","0","0","N","0","0",68,0,"300",1995-07-10,"075","08","08",,,,,,,,,,,,,"-","-","-","-","B","08","A",1995
"TAHO",11131,"CAVA","N","206084125",150800,"13580","MOCH","1","CP",,"M","CP","6","3","0","0","0","N","3","0",68,12.4,"300",2001-06-05,"095","08","08",,,,,,,,,,,,,"-","-","-","-","B","04","A",2001
"TAHO",11131,"CAVA","N","206084159",150800,"13580","MOCH","1","SP",,"M","C","6","3","0","0","0","N","3","0",67,12,"300",2001-06-11,"054","07","07",,,,,,,,,,,,,"-","-","-","-","B","05","A",2001
"TAHO",11131,"CAVA","N","206084164",150800,"13580","MOCH","1","B",,"F","B",,"0","3","0","0","N","3","0",64,11.2,"300",2001-06-11,"075","06","06",,,,,,,,,,,,,"-","-","-","-","B","05","A",2001
"TAHO",11131,"CAVA","N","207066040",150800,"13580","MOCH","2","J",,"U",,"0","0","0","0","2","N","1","2",64,11.5,"300",1997-07-24,"083","03","03",,,,,,,,,,,,,"-","-","-","-","B","09","A",1997
"TAHO",11131,"CAVA","N","207066042",150800,"13580","MOCH","2","J",,"U",,"1","0","0","0","0","N","1","3",65,11.7,"300",1997-07-24,"093","07","07",,,,,,,,,,,,,"-","-","-","-","B","09","A",1997
"TAHO",11131,"CAVA","N","208011287",150800,"13580","MOCH","1","S",,"F","B","6","0","2","0","0","N","4","0",0,0,"300",1996-06-21,"090","08","08",,,,,,,,,,,,,"-","-","-","-","B","06","A",1996
"TAHO",11131,"CAVA","N","208013253",150800,"13580","MOCH","1","C",,"M","C","6","1","0","0","0","N","2","0",0,0,"300",1996-05-25,"073","09","09",,,,,,,,,,,,,"-","-","-","-","B","03","A",1996
"TAHO",11131,"CAVA","R","208013253",150800,"13580","MOCH","1","S",,"M","C","6","3","0","1","0","N","3","0",0,0,"300",1996-05-25,"124","08","08",,,,,,,,,,,,,"-","-","-","-","B","03","A",1996
"TAHO",11131,"CAVA","N","208013300",150800,"13580","MOCH","1","S",,"M","C","6","1","0","0","0","N","2","0",0,0,"300",1996-06-04,"063","05","05",,,,,,,,,,,,,"-","-","-","-","B","04","A",1996
"TAHO",11131,"CAVA","N","208013405",150800,"13580","MOCH","1","S",,"F","B","6","0","2","0","0","N","4","0",0,0,"300",1996-06-04,"071","05","05",,,,,,,,,,,,,"-","-","-","-","B","04","A",1996
"TAHO",11131,"CAVA","N","208013416",150800,"13580","MOCH","1","S",,"M","C","6","2","0","0","0","N","3","0",0,0,"300",1996-06-04,"105","08","08",,,,,,,,,,,,,"-","-","-","-","B","04","A",1996
"TAHO",11131,"CAVA","N","209097930",150800,"13580","MOCH","2","J",,"U",,"1","0","0","0","0","N","0","3",63,0,"300",1997-07-30,"082","03","03",,,,,,,,,,,,,"-","-","-","-","B","10","A",1997
